product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
cQfA5k5obzRW,toys,593,30,13,16
tfgKHMdnTKpJ,toys,425,17,11,14
iKu1PUlpYekn,toys,975,23,25,23
aIb8MscoyVjL,toys,1400,20,16,16
dqvpMZP6EMTS,toys,150,16,10,27
xs9whbgsqkkU,toys,11850,30,36,46
rXf5ddtPwzB9,toys,950,22,12,33
cymbHicBm8Wf,sports_leisure,1300,105,15,15
r5eTD1eu0tRe,toys,250,20,2,15
kVyk1K1IFLXQ,toys,3700,36,30,19
CvtNxyTPsz7k,health_beauty,555,30,12,16
wqwSX5q0B3JO,toys,2100,60,15,15
fLfIsqP7eYAk,toys,700,16,16,16
JxxIHewsZeLH,toys,100,16,6,11
rU8wUBnSoR77,toys,1000,45,15,35
9M7QLF4ZKxf1,toys,4700,25,8,25
QxRpEUxzTMsR,toys,150,16,9,11
9aUgYD28OgOK,toys,300,20,13,12
33ggcXm3URxy,toys,365,20,10,20
T58tBW6zFi3S,toys,2200,30,35,30
yb4LFeIq9mLU,furniture_decor,1050,25,23,25
LoCG3NDlbIOS,toys,550,70,7,11
IQ37MhynrR6Y,toys,1200,44,2,35
k1G4RHt3R7Nk,toys,950,20,35,20
cam9nAxaKsns,toys,450,16,17,13
gPGmkgVra6SS,sports_leisure,300,20,15,15
mYQBP8aRIH7R,cine_photo,150,16,8,11
vLxL0gEu3AuQ,toys,600,30,12,20
cFGoe7WovIoX,toys,450,25,25,25
XsnNmbJCaUTG,furniture_decor,300,16,30,20
yPAopC1NUxRy,toys,9800,16,95,50
qHVyjPspLLma,telephony,150,16,4,13
SDt1NArxp9zQ,toys,250,23,7,15
Qwv1YrdozkaC,toys,767,16,16,17
droqoFt4p6iO,toys,1800,30,15,30
AMKIgKd1s17B,health_beauty,200,22,10,18
bwQXtE8Q07eB,toys,200,16,10,11
DlPOdpJHrsaZ,toys,600,16,14,13
FgduhASwhzaj,sports_leisure,1400,21,16,16
S9FlUyMgrBKJ,furniture_decor,2650,30,30,30
gndTtKqFFvHs,toys,100,16,6,11
1TwMHhyR4FIj,toys,950,16,2,20
SuFKND48vLAf,toys,888,25,21,20
9lkQPtmtmXaC,toys,575,16,14,14
JnjxGc0e7zPg,toys,483,24,25,29
IJJL2iT7InlD,toys,450,16,4,20
dj0JydweuZ8c,toys,225,17,6,13
LswKJohWurxv,toys,30000,70,50,50
XpnJcHwFtsKm,perfumery,414,23,15,18
JF3bWVmSO2cK,toys,1100,53,8,11
b4CTJA0aAEpJ,toys,680,47,7,18
HJnzlKdnsdbv,toys,250,30,11,21
T3RmpIkiHLap,sports_leisure,600,50,12,18
OC0OzjmplmGc,toys,400,19,13,19
rxBopE5xJvtr,toys,50,30,10,20
Jg0goz1MnzTW,housewares,10450,61,28,28
sCONCvmO1cEY,computers_accessories,6550,20,20,20
A1qQhRxMTvHS,toys,800,22,26,16
ea6JOIDtnd3E,pet_shop,165,16,10,11
iVeKrkOwvvyX,toys,10900,39,12,42
t3D5rHovKlXS,toys,2646,19,24,12
71ovwVMAe2gO,toys,6000,60,20,29
eJyDdAp36pHB,toys,250,40,4,30
HsHsnHHWeyPW,toys,850,16,13,15
nRCGSNEb4RUm,bed_bath_table,1100,50,12,12
VX9WWmIL2Eu4,toys,90,19,3,11
Gxlvtg5gRoJg,toys,2500,45,15,28
LjBYTcI2NfOk,toys,100,16,6,13
Q7qyRQkGsiHz,toys,150,25,24,25
xsQ5gao0dBf4,toys,400,27,8,12
KVWfcApWMsPn,toys,725,25,8,24
ODOAeJdnfKRy,toys,21600,45,42,45
3lKCsOeNdFSY,toys,800,30,15,15
N0OuqfcRoxML,toys,2600,33,12,26
1Cpj6sZ4oWZW,toys,1300,40,8,40
tPlw2QcQOvKf,garden_tools,1800,37,22,40
IbPNT4j3TrnW,toys,2750,26,42,38
Wj3TSSbbXlHl,toys,150,24,12,13
ro08JPncYzLh,garden_tools,1650,30,22,30
wdORqsiBjBpV,toys,750,50,15,15
T58tBW6zFi3S,toys,2200,30,35,30
P8IPKsn16c7B,toys,117,18,4,11
QO5ma81V8Pcb,toys,100,16,16,11
WUMko006dVaO,electronics,200,16,6,14
7I2dZxXtiFVj,toys,1300,33,10,49
O1oCEFh8BshE,toys,1100,45,15,35
Rz2CdeAp1biH,toys,1000,33,32,38
qjsydKzCeNW7,toys,800,36,18,27
lnAnKZoqsvaM,toys,313,24,15,14
NKfRO8Bmn0z4,toys,10600,50,25,25
Ffe8gTdmyO3U,toys,533,22,11,20
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
MrU5WskQnyOH,toys,300,18,12,14
Pb29t2XBfP6Q,furniture_decor,700,35,4,30
icdtCDkjpSZQ,toys,342,18,13,15
fq9CxV8vL8XR,toys,450,27,13,17
a8AqJgNMV0cM,home_construction,1750,30,20,30
6tQuzduhX3K3,toys,350,16,40,30
Gvk6GWtgVh4r,toys,887,30,22,20
wEXYeIBMtNpz,toys,1700,65,6,50
HytpTmEwREvf,toys,10325,56,23,31
dDNykNplWJbz,bed_bath_table,2075,35,9,25
NsfeYmlD6FXr,health_beauty,150,16,5,17
xxyupjRtTFSP,toys,1000,40,10,30
1M3ZfLPeOMGD,toys,500,20,10,15
jzigH6qtRXDe,toys,1550,27,9,18
UiXR2xSHU85x,toys,400,24,8,18
ucePnNrnkTwo,toys,1825,44,14,34
Qe7vXxMAx1ZT,toys,150,16,5,15
XchycinLqsXK,toys,6150,40,30,40
6YFpG4urkeVT,toys,1200,44,2,35
iZ1hCcSRTYRG,toys,150,25,7,16
R5rAiyfAYcub,toys,308,16,11,12
Rnni6ybAMgd4,toys,200,60,11,11
E1esbswKYvev,telephony,325,20,15,14
tApwlcPQgLOV,toys,530,21,16,18
i8rOWNVCU8SG,toys,200,17,11,15
EtByr6hYFH77,toys,850,25,18,40
EMOCr3isKfNq,furniture_decor,600,25,8,25
l1aDXKWJGWqU,toys,800,26,23,23
0CPQNBoV9ob3,toys,4300,25,90,45
jdkNsNMtb2Ca,toys,10450,80,15,33
Hr95LC6WmHi1,toys,1600,53,8,11
27O0he9UZll1,toys,10800,54,27,36
Bc3C6RByI79Q,toys,300,18,18,18
gbbvZ1UhqJeT,toys,350,27,9,27
1Shu25hw8jmU,sports_leisure,150,16,16,11
pACtsbQjh0dK,toys,300,19,12,13
sCONCvmO1cEY,computers_accessories,6550,20,20,20
XKiWQIGhvDBG,toys,1000,30,10,20
fqMtHMKcNp3m,toys,500,16,2,11
vxZq2uDSTCcj,toys,1050,34,6,28
1APK0K8QBtzK,perfumery,3733,22,29,27
HpMbJAttOmXr,toys,3500,36,25,21
9aVInoHPh9hl,toys,12050,40,40,45
z5y9ACIijLbn,computers_accessories,1400,16,17,23
0b7pcjDGjGnm,toys,250,20,10,15
hXrvSNXYjQk2,telephony,300,16,5,12
6lsIKONjvlrc,toys,575,16,18,12
W3pSw8uHJxmI,toys,2100,30,10,12
Y9w8kPCIoz7W,toys,500,20,12,12
KgM2jmlkkymm,toys,5300,30,24,38
KwqpyCg16vLV,toys,350,25,8,19
gJBZqHbT7x8A,sports_leisure,3686,30,30,23
ldc3qVbFSlbM,toys,125,16,7,12
uTrWSMUch0Bn,toys,100,16,6,20
rA0r94YD97un,toys,250,16,2,20
E9OiMOkPkNam,toys,335,17,11,16
H6EbpVsFlm5M,toys,200,19,19,19
U77l1PWHUuGa,toys,50,24,2,17
vo4ddMJa1EP4,toys,200,16,7,15
n21R41n6zBDi,construction_tools_construction,6143,24,13,14
k1G4RHt3R7Nk,toys,950,20,35,20
2jeZoRR43fPP,toys,300,24,8,23
raeoGi7lSKIv,toys,350,25,9,19
NV4rX1SQcHvM,office_furniture,12700,55,70,18
E9UgM2MvSJ8l,toys,8350,50,27,38
tJp6qQVFaMiN,toys,800,45,15,35
26TCLiuQ4VRT,toys,2400,42,25,15
VmCizSBErFSq,toys,9050,60,18,50
PTEEGNkoGwR1,toys,6450,35,30,35
pDdhxAxgZ2xj,toys,100,16,5,16
RH7yqSxTVsox,toys,200,20,10,15
hp0w280qp0tY,toys,350,25,5,16
JD2p9wPfOt11,toys,7350,25,62,25
CCrvoBA46CNs,office_furniture,2600,40,45,39
y5FI0l0HjdGT,computers_accessories,217,16,14,14
cZ26cdocKL4A,toys,515,24,15,24
NsfeYmlD6FXr,health_beauty,150,16,5,17
0vbEvli2JYJu,toys,1383,50,10,40
rHSTHjYFnJS8,toys,9750,35,12,30
E9OiMOkPkNam,toys,335,17,11,16
m9WHCJrpvq88,toys,4050,40,12,38
YJiRkbtZkHA0,toys,800,17,10,12
wMRWArc2aEnB,toys,850,38,7,28
lgpPqCKz8hJT,toys,550,17,26,17
h9taIcBAbjyr,toys,500,18,12,15
tD4nvoQgX0sQ,toys,5650,20,30,20
9bda2CGaoSWm,toys,480,27,16,15
J5Psrq96uL2D,toys,1850,30,30,30
qOiDnN39CMGm,toys,6550,38,30,28
GzZp44Pb9imi,toys,200,16,9,11
vgWxxs3UCQKT,toys,1100,32,14,32
TFDcveap5Nry,toys,100,17,4,12
EtFky8TOEnnR,toys,100,16,8,11
DVvGb7iWdHy1,books_technical,450,29,2,17
AUuHZdXL6Cpb,stationery,500,40,8,30
DL5BHCpE7rrL,bed_bath_table,835,40,9,33
KrijQLfPzvO5,garden_tools,5100,46,20,46
ILRgHDVI3EZL,computers_accessories,7000,57,11,52
yslvzvMJZgJQ,toys,800,18,18,18
Biwi1BNtUB7l,toys,1500,30,22,30
drFiZaMvQMeM,toys,200,22,4,15
rpXf5Ub8Nnmh,furniture_decor,1300,34,6,26
kbqFsnPIIBjs,toys,700,62,15,15
VpOoAf8ZAjZi,fashion_bags_accessories,150,16,9,11
t5tmaeXe7zRf,toys,2300,20,20,20
jnEQEVEWech0,toys,1860,45,20,43
Cf0ozOaWfJyb,toys,200,25,5,15
GvBzGCvvIC2D,toys,1000,53,8,18
mnwd995oK5aJ,home_construction,800,38,38,22
0zcVpQ3M19WS,toys,600,30,30,30
7G9NyZvAs6EM,auto,1000,30,15,32
oURSaVNOYnT7,toys,1300,19,33,13
P6QDPnyMzFV2,toys,200,25,2,17
FkDNIFiX19cI,computers_accessories,173,18,13,12
6y9DWzXtrKAS,toys,200,16,8,14
TljOZh7hsXqb,toys,825,52,18,74
B8COpiDacuhD,toys,1350,36,16,24
APxdEJIG0Mcj,toys,950,40,12,12
BqhyeurU89eG,toys,150,21,4,16
9ESslgxXhqCZ,toys,100,16,3,11
dAz11YkQkoue,health_beauty,100,20,15,15
wx3AcvfuHM5Q,toys,1350,40,25,22
1TcSUf8vTqdk,toys,1000,32,30,16
OHoZUOKSkEUH,toys,483,17,11,13
0vbEvli2JYJu,toys,1383,50,10,40
6SEg95OHOLcx,toys,750,16,10,11
x8VfMVUGc4Ci,toys,167,16,11,15
QKnOFNoL7sfD,toys,11017,40,49,32
3H7nJ3Wp12et,toys,350,17,17,17
4WpxUyrSqkaE,toys,6400,63,11,63
gEqSNUtmTNLc,toys,450,18,18,18
TyDgB4dvXPuU,toys,431,19,17,15
3FxYnoYlpwD8,toys,2100,95,25,20
YtABaXBGf0kc,toys,6550,30,30,30
irVQGaoUyQmk,toys,200,20,30,25
ebSxzAVqXEeF,toys,100,22,5,14
kgF2KLJ8Ao3M,toys,107,7,7,10
YT2Pv24I4iDi,toys,150,18,6,11
FFs9s9frfiPE,toys,1700,25,25,25
JkiYbkymVzyN,toys,1250,21,16,31
YOVad6JLkfCF,toys,600,16,8,23
29SK7AZTBsas,toys,50,16,7,11
Jz2KJoXMltSK,toys,610,27,12,20
cNIQyQD7lRhk,toys,150,17,8,14
RCNL06noXxGA,sports_leisure,500,45,10,40
zGE9jMvoZh5x,toys,90,19,3,11
uXhc6xdQLaFY,toys,14150,52,63,31
sCONCvmO1cEY,computers_accessories,6550,20,20,20
aOB6HboQlL44,toys,1425,35,13,20
3uBbNA1cz2qd,toys,1300,26,30,22
5p34yHlx2OtC,toys,800,42,8,26
8fRjXkjSGjFo,toys,4350,20,20,20
PjMZtZx2YDrV,toys,4100,17,105,12
LvEPxnld5lRJ,toys,225,16,19,20
q51RMQMO5odW,electronics,200,30,10,20
ZfV2vEvVGCgr,fashion_bags_accessories,2250,22,15,20
czROIxe0W1vo,toys,285,17,10,13
SNBf5W9qw0Ci,toys,350,19,12,13
1LoGNpatQYCz,perfumery,400,18,11,11
frFDP1Wyjy1Z,toys,3288,25,45,25
0vbEvli2JYJu,toys,1383,50,10,40
4VIws8ixtz0J,toys,200,25,7,16
FlMuTHJ7O6S8,tablets_printing_image,300,26,10,26
bl8frtl26bb4,toys,250,21,4,15
OyVjp8BTOML4,toys,400,20,31,30
akmo0YeRvc6s,toys,30000,55,75,61
ZcvHC3Q4JY5h,health_beauty,1375,23,14,16
9NwzO0Pm0fDM,toys,1550,30,22,30
AcbwngKECF5m,books_general_interest,800,30,5,30
eo4TeYVqOkzb,toys,1167,27,19,21
FkDNIFiX19cI,computers_accessories,173,18,13,12
aUvBxYvPYgvN,toys,350,17,4,12
uQEYDzixD6Eu,toys,150,18,6,11
5KSaS0lvNTrr,toys,2100,80,8,15
1VSNKpJBi2wA,toys,600,20,5,15
9NwzO0Pm0fDM,toys,1550,30,22,30
GHsbPpQ1RFxa,toys,250,25,10,15
IdmcRJJHkK5p,watches_gifts,500,16,11,20
2H4hdriLG29s,housewares,425,41,12,13
Cf0ozOaWfJyb,toys,200,25,5,15
rKXoWNJxVSE7,toys,6050,20,20,20
071yJclKOr9s,toys,800,20,20,20
PgZkQIKCUPv7,auto,2050,20,20,20
LtCxIlQnQJrM,furniture_decor,1550,25,16,18
vkx2x9k5aIEp,toys,6350,38,30,28
PuSuteyT9QTn,toys,100,16,6,11
LlKHaS6Gr6yD,furniture_decor,650,25,25,25
fYTHmaPIvcei,toys,200,22,3,15
c10kOUjvUaIr,toys,600,68,8,13
XUQQhpc3766B,toys,100,16,8,12
ap0q6naN25aP,furniture_decor,550,52,11,11
JuOzzG5VsS8a,toys,786,28,11,17
7rtyLgNBECMP,toys,10200,105,15,28
yy0lug9bbk6O,toys,300,18,15,14
Yf8hnhFnBU6M,toys,170,16,10,12
9NwzO0Pm0fDM,toys,1550,30,22,30
dlWTdLkNw9YT,toys,6000,16,16,16
aBP2Z70AlDYr,toys,490,33,5,17
8EMcxO7AFhVP,toys,180,17,10,13
JYmrISkp0xeM,toys,100,21,24,23
IxUzGejVm3kC,telephony,200,27,5,20
qOiDnN39CMGm,toys,6550,38,30,28
qjquOwfUstem,toys,200,16,2,11
kvhv4WFex1Dh,toys,5000,75,25,25
pK3RXgL02EpR,toys,400,28,10,13
ZnRSzPSjLt9s,toys,450,30,7,25
64OWH5Us1XTB,health_beauty,1900,28,5,16
Ffe8gTdmyO3U,toys,533,22,11,20
PYKAtuGmZr57,toys,6200,75,15,50
zztEAImyIjb9,toys,300,35,3,12
awT5ABE1K3VZ,toys,2300,37,11,16
pnUU8DAuFMxG,toys,200,36,15,21
10CdCi3zYLWu,toys,150,17,13,13
ZPFUbGIY6KOh,toys,825,25,18,40
3z0WcvFuJPZy,construction_tools_construction,2100,34,18,18
eKz0Cvq5kBgw,toys,330,20,15,16
XF26IviBJMDY,toys,13867,101,8,57
G2v1lVy1sOoT,toys,100,16,3,11
0GII09WWgwUY,toys,200,51,15,15
x7LQ6tCvXa0m,toys,1038,41,22,28
YFhiUDlgyMDL,sports_leisure,1286,24,21,22
odgrVS8Yq2fd,toys,2950,20,20,20
iiS6xJuZl2y1,toys,600,16,10,16
xAU5QJnI3NSi,toys,400,18,11,20
HsgRBL1F4Uze,furniture_decor,200,55,6,55
r5sWXZC11Bhd,toys,517,16,12,15
D5aBv3ruhU3Y,toys,20600,61,52,44
xX35smKe93PM,toys,1533,39,13,32
0I27y5Mlc786,toys,9200,75,30,76
vh6qRnd3jAis,toys,1200,67,11,47
Da0u0ygZQQR1,toys,817,33,22,39
B9cuONxeuaPR,toys,4750,102,10,22
drlI39peM3ze,toys,275,16,5,20
oS5SjprmZWFp,toys,268,28,15,20
utVPLgd1LM3F,toys,200,16,2,11
mXo01Jhy5ByZ,toys,550,23,33,11
Xk4aMcudSYEC,toys,250,18,9,12
N0lOF5dtYU8D,toys,8150,26,55,26
uQHVWaZEBw62,toys,200,22,6,15
fMmK1BqlY9C7,toys,450,39,6,27
5EFBA7VYOItK,toys,321,19,14,13
0qtItiuCYJLB,toys,1800,35,20,30
LOn4pqIGUvrf,toys,13400,45,15,35
EDN2rNpmdcBC,toys,3000,69,11,11
0vpWWcbq3qfk,telephony,150,19,3,11
hnvwQN1TgIVA,toys,650,40,4,30
kz0YL6zsfolx,toys,2000,28,38,11
FNyUFrqDcOmW,toys,1300,16,19,16
a1PSDEqktUO5,toys,300,16,10,16
7gaWSxoMXdVI,toys,341,20,18,16
5J7az1rwth4i,toys,250,16,2,20
DLCiMy5rbzxl,toys,4867,70,16,50
5VW4EA464gD7,toys,3900,40,35,40
Ia0Im2XO492V,toys,200,16,5,11
GUijOooBmJG7,furniture_decor,750,45,15,35
uDIWaQnuUe37,toys,350,25,15,15
JCdfJbT3dMnM,computers_accessories,200,41,2,29
C4MNIZebz8wg,toys,1582,31,31,35
lFGT2p3CDtxY,toys,200,22,3,15
X9sl5gbsIDb6,toys,1825,53,10,40
BAzoN9DS6jBN,toys,3200,16,2,11
9aVInoHPh9hl,toys,12050,40,40,45
4jgw8HubpEcV,toys,9183,52,52,18
Uc8EPcHHzE2L,toys,800,16,16,15
dWM4aMxKt5aD,toys,100,18,5,15
ZptXAitLkJ5f,toys,300,16,11,12
VYYK0JkNwfhJ,toys,358,16,6,17
h9taIcBAbjyr,toys,500,18,12,15
9D19FZRDX7Nu,toys,8300,40,30,25
k0tXJd1I6Atc,office_furniture,12160,56,51,28
GvBzGCvvIC2D,toys,1000,53,8,18
gbefESGzyt4i,toys,100,16,6,12
zgeloe0hFyo4,toys,150,16,5,20
ElvKjKpj5HN3,toys,800,23,27,23
JHNFHI1OMh0H,electronics,150,18,12,15
GOVyhPNHqSBX,toys,11950,18,46,33
JbxkUzM8EvzP,toys,6150,20,27,22
irKpznocpsvf,toys,1813,67,12,47
dDtfPXeLtekN,toys,200,16,3,15
pbU7BJSVxc3z,toys,300,27,9,27
khTdnZ6ygU7q,fashion_bags_accessories,200,16,3,15
SSuvDNbaZTvA,toys,1900,33,17,13
qvjggOPH34Tx,toys,1250,30,30,30
irKpznocpsvf,toys,1813,67,12,47
2md9xBPjUApo,toys,400,25,9,19
aYdvBRjbB200,toys,550,40,4,30
F9DjMpYrFwTv,toys,450,32,5,21
xfFWJjqfUb4S,sports_leisure,200,33,4,13
oPQvRENJpRBc,toys,650,16,45,35
S6YBWNWtglvV,books_general_interest,250,27,9,18
C25ETLkkGjHT,toys,1200,36,8,21
aPEa2amVWT9i,toys,733,19,17,18
LPtuFpb1Kr8D,toys,100,16,9,11
lnMZUub09dwh,toys,1300,30,10,30
CthGk4MUhtwz,toys,600,17,17,60
B67M6dVPmNeP,toys,250,30,12,16
maEBWyAda6K6,toys,100,80,10,60
qokqKT1Sad1C,toys,7000,60,20,30
irKpznocpsvf,toys,1813,67,12,47
g6q3JidloEfW,toys,5850,60,20,29
tfK6N5cTAvez,toys,250,16,2,20
5zjlm4wGGKnH,toys,1067,32,13,22
aaVj4buTsxig,toys,1300,16,16,40
DbGnL2x1lHkq,toys,200,16,5,11
BTxze5DSKltt,toys,75,18,3,12
gJTuI9h6YzhB,toys,650,19,20,15
gCcVSdlEOuof,toys,17550,73,20,47
hXJzBtpOKuuU,toys,4650,37,20,34
MnQTgZv9qzQh,toys,2750,50,50,16
QQh3add5yA42,toys,250,25,7,14
89oT9Pz9eQaA,toys,150,16,13,14
aAsTdEYzIfvv,toys,200,22,11,16
c52uqZ04zkar,toys,1550,46,3,34
sCONCvmO1cEY,computers_accessories,6550,20,20,20
6lsIKONjvlrc,toys,575,16,18,12
iRfmqpDKq7k7,toys,1700,34,7,32
GRDjKzYmX2kT,toys,825,30,16,16
QmCdA9gRTybZ,toys,250,16,2,20
5VW4EA464gD7,toys,3900,40,35,40
EA6ZmPCrbZRQ,toys,250,17,7,13
wxPPFRZRtqy6,luggage_accessories,650,90,5,11
hsYU9OStjccx,furniture_decor,1900,28,19,21
fWVj6AIx7V90,toys,550,18,12,13
v8wYHyjJmg7e,audio,167,16,4,11
Mb037GbMfoRI,toys,800,100,5,20
guZzyMbU4uiw,signaling_and_security,450,16,11,16
Y9RZLlJmz7ht,toys,125,16,12,12
eu0K7e1xGiHl,toys,475,23,23,21
0NaUD25k3u1d,toys,7150,35,35,35
anCtYwfMeTUZ,toys,8050,30,20,50
FkDNIFiX19cI,computers_accessories,173,18,13,12
rKXoWNJxVSE7,toys,6050,20,20,20
6iRt3xkMvze8,toys,9375,55,54,19
8OX9ffaTblPC,home_construction,1175,30,15,18
vi4eFR4SslWH,toys,343,32,10,20
ymZvN9XtTHxn,toys,1110,19,11,18
czTrrNhfOVNa,toys,300,30,30,30
PxpoSaxkrq3J,toys,2100,36,11,26
hXJzBtpOKuuU,toys,4650,37,20,34
1APK0K8QBtzK,perfumery,3733,22,29,27
ngfMyHwA26Mq,toys,1100,23,12,17
dAz11YkQkoue,health_beauty,100,20,15,15
Ge08YEiAZ7cN,toys,1132,33,39,20
UBA1pwoaDa8a,toys,23000,53,76,43
FYngw0CTFpXk,housewares,2700,25,15,25
EsjZXaqqL5SG,toys,500,19,11,20
MUmuAYUlctHz,watches_gifts,167,21,13,16
boOvcMU0idLN,toys,1800,34,6,28
Y74w5wq3OKED,toys,175,22,9,12
pSbsJtQ4ElOx,toys,1050,24,29,23
pH255ZOAGs9Z,toys,330,45,6,18
iqxjLw041Ngo,toys,476,21,15,17
DEaju1OjKlnW,health_beauty,350,18,14,15
ZnGihpgtIIIZ,telephony,8100,25,25,25
0vbEvli2JYJu,toys,1383,50,10,40
CXoMcbZLIrrz,toys,1175,31,22,19
k5I0itP7jLeH,toys,900,40,10,50
BcEy7owMnd0e,toys,5350,38,30,28
10CdCi3zYLWu,toys,150,17,13,13
AXZjbDqMRIQe,health_beauty,1400,20,20,20
qFdcYxPLATGm,toys,6050,77,11,33
smAsM5l7gSXP,toys,1225,35,15,38
kUqbdpsgGOgb,toys,255,19,15,20
hoFRvSkFE7Xv,home_appliances,950,25,11,15
5J7az1rwth4i,toys,250,16,2,20
Sch1YncCTAoz,toys,3200,30,20,19
cNuyn0RdjQPn,luggage_accessories,950,46,10,33
BksGU2EpKVkn,air_conditioning,5300,51,22,34
rouH1tejy3SO,toys,1600,20,60,20
bF6ymO00c3km,toys,1700,25,25,25
pENZVV9vAYKJ,toys,1300,80,8,15
QSqGZB5nUcsZ,toys,10150,40,30,40
3A5N0EKAgRuz,toys,3000,30,20,25
0CPQNBoV9ob3,toys,4300,25,90,45
6LdXu4tzhdcb,toys,900,45,15,30
kLmQwZKkqUPe,auto,2130,23,17,19
uX3peyoIafeb,toys,1700,42,10,36
vn9BtW6eoEND,toys,100,16,9,11
q1ADIauNtT2y,toys,8300,102,14,34
8rT8DI9FcTGg,toys,17000,63,58,24
PXaSepcf4das,toys,2350,47,9,38
D984F4DTEtgY,costruction_tools_tools,400,16,2,11
8NfBg6burWaK,watches_gifts,263,17,12,13
RokqYzTZLpwY,toys,5400,20,60,50
2CCYYdUAvvAq,toys,800,20,20,20
v0LVNDphoYaZ,toys,600,20,20,20
nfe15ktSoVrX,toys,1200,35,20,28
JQJVcplt5TNG,toys,213,16,12,11
u4XCGiEV1qwX,toys,4325,40,25,33
3H7nJ3Wp12et,toys,350,17,17,17
NQkG3aZGYhwR,toys,350,20,30,20
rWXNUv0Jhzyh,toys,2685,57,23,25
bFMssPOBJiPp,office_furniture,11875,57,55,22
0Tg3qNGgymwp,toys,1400,55,40,25
Y70KmBG2h4tO,toys,197,16,11,12
O8VAP4NditKw,stationery,150,16,5,15
OoJBxDK2LEJ3,toys,200,25,7,16
wMuapdHXhuhT,toys,633,26,9,22
uhR7YKVFm3CF,toys,1400,20,30,20
MREvkZTQx7Cd,toys,1200,16,30,16
OuC7p6XnXRPX,sports_leisure,1136,24,21,18
kbUZ4vTZnFu1,toys,1050,21,27,21
o0TpjctLuC8T,toys,970,17,18,15
ysouXzi263DB,toys,16650,55,50,55
KOSEiavJksMa,toys,350,17,7,13
CpeCg2UGCL6P,toys,250,40,4,30
diXfR20Ry7N3,computers_accessories,200,20,15,15
Xgu23PK0laDN,toys,550,16,21,18
0XdVq2JmwXpM,toys,1133,18,15,12
9fmcomZfFgXi,toys,5350,38,30,28
Nlo0Gfna9YRc,housewares,9000,50,14,50
0vbEvli2JYJu,toys,1383,50,10,40
r5sWXZC11Bhd,toys,517,16,12,15
YtC50UERegwp,toys,650,20,16,20
ArntyxZZnEL5,computers_accessories,300,32,5,16
ro08JPncYzLh,garden_tools,1650,30,22,30
5KDNdaJgwEbJ,toys,18850,45,15,35
U53hfB1igbhB,toys,800,45,15,35
8RPVxbvn4wxa,sports_leisure,1032,17,15,16
zG0p3Sx3sBZd,toys,400,22,18,12
Z5GDYAryWUaQ,toys,9900,105,12,40
unyXXeCSrRdJ,toys,264,17,14,16
3aePf7eaMUYc,toys,6700,50,20,40
D984F4DTEtgY,costruction_tools_tools,400,16,2,11
IinKix78ffNP,computers_accessories,150,16,2,11
OAEoqjPXjKLq,toys,550,24,17,20
XfKlHEQzJ4hZ,sports_leisure,3400,33,25,28
DlC5458HsAtT,toys,2150,52,12,42
SWSRWeTjq3UF,toys,600,16,13,13
D5VaZ1GAn3Jt,toys,19500,45,50,45
3sTqOKhmWT8g,toys,3500,20,30,30
2H8n6x4BSkuT,computers_accessories,200,21,14,15
ihmIydLcJDUj,toys,1100,69,11,11
keC3ihhpiZoO,toys,50,20,2,15
p189n8MsUQag,office_furniture,16800,63,58,24
4Z9O0M07nwwB,toys,750,16,21,16
GJ4e2xEfaCmh,auto,75,17,8,13
7tbL78yJw6AE,toys,1050,40,10,35
Z19Fe1PJ5Mck,toys,400,19,8,13
DvL7NnPPn0VW,toys,300,21,7,16
iHyoD1tXUtof,toys,250,39,2,30
4Xe4RGt0RxAH,computers_accessories,650,17,5,12
Biwi1BNtUB7l,toys,1500,30,22,30
9sdCfnrhQG9O,toys,200,21,21,21
jGMqWcbvXZOP,toys,4400,16,25,23
KaNgZxqorFD9,toys,600,17,15,13
5J7az1rwth4i,toys,250,16,2,20
ztsuOjhk9HKD,luggage_accessories,17150,36,48,56
1LoGNpatQYCz,perfumery,400,18,11,11
0x4ni1JSpYau,cool_stuff,9350,50,28,40
zNqiLCjjKfBy,toys,2200,35,5,27
Clpt9JGtOL7P,toys,975,37,31,17
wEXYeIBMtNpz,toys,1700,65,6,50
v4lzAHj82uBh,toys,200,20,20,13
jtSRum8zy12P,toys,200,27,5,20
wEXYeIBMtNpz,toys,1700,65,6,50
oQ9yLm9Thavz,toys,255,16,12,14
ZM2JJXV5m9hl,toys,200,25,40,25
p9owG1LeMQyo,toys,2100,30,24,25
RmITi75QP8CT,toys,1200,16,49,32
vw892o2RlNGu,toys,1250,38,30,28
l1RR5L48SOnq,toys,1500,20,20,20
NJPcgKpUlqtB,toys,100,16,11,14
FY3EFqXa7LoB,toys,150,39,2,30
rApTYYas1Zfm,food_drink,475,20,16,13
iDhrYRxfJcpQ,toys,450,16,16,16
Rtm1uWckrdIP,toys,950,35,6,45
hU0rvMAoQvSJ,toys,1250,60,12,12
CB4MW6Xn12w2,toys,700,16,17,11
bpqNyuI195P5,toys,100,21,9,13
FMdJwMvO7mHg,toys,300,16,7,21
z4Xyj1BQljGE,toys,3050,33,13,33
w1YR8seJ1EkG,toys,250,16,9,12
rHSTHjYFnJS8,toys,9750,35,12,30
Lw1TLpB2Uxyk,toys,150,25,7,16
